model,year,mileage,description,price,price_status,source_url,scrape_date
فونیکس، تیگو 7 پرو مکس (F7 PRO MAX),1404,صفر کیلومتر,1.6 لیتر توربو AWD,3100000000,fixed,https://bama.ir/car/detail-qblzosnh-fownix-tiggo7promax-1.6literturboawd-1404,2025-11-10
فونیکس، تیگو 7 پرو مکس (F7 PRO MAX),1404,صفر کیلومتر,1.6 لیتر توربو AWD,توافقی,negotiable,https://bama.ir/car/detail-6ysquzna-fownix-tiggo7promax-1.6literturboawd-1404,2025-11-10
فونیکس، تیگو 7 پرو مکس (F7 PRO MAX),1404,صفر کیلومتر,1.6 لیتر توربو 2WD,توافقی,negotiable,https://bama.ir/car/detail-xva39oir-fownix-tiggo7promax-1.6literturbo-1404,2025-11-10
فونیکس، تیگو 7 پرو هیبرید (F7 PRO PHEV),1404,صفر کیلومتر,e پلاس,توافقی,negotiable,https://bama.ir/car/detail-zcdgqcrt-fownix-tiggo7prohybrid-eplus-1404,2025-11-10
فونیکس، تیگو 7 پرو هیبرید (F7 PRO PHEV),1404,صفر کیلومتر,e پلاس,3220000000,fixed,https://bama.ir/car/detail-jxhszif1-fownix-tiggo7prohybrid-eplus-1404,2025-11-10
فونیکس، تیگو 8 پرو,1401,"8,000 km",پرمیوم,3000000000,fixed,https://bama.ir/car/detail-6fmdpruf-fownix-tiggo8pro-premium-1401,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1402,"10,879 km",اکسلنت,توافقی,negotiable,https://bama.ir/car/detail-niecthbx-fownix-tiggo8promax-excellent-1402,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1402,"28,000 km",IE,3250000000,fixed,https://bama.ir/car/detail-bssvzw7u-fownix-tiggo8promax-ie-1402,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1404,صفر کیلومتر,IE,توافقی,negotiable,https://bama.ir/car/detail-aiveytwx-fownix-tiggo8promax-ie-1404,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1401,"98,000 km",اکسلنت,2845000000,fixed,https://bama.ir/car/detail-dhkg1gpf-fownix-tiggo8promax-excellent-1401,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1403,"7,000 km",IE,3750000000,fixed,https://bama.ir/car/detail-lkhuhfzd-fownix-tiggo8promax-ie-1403,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1404,"16,000 km",IE,توافقی,negotiable,https://bama.ir/car/detail-hn0oljvx-fownix-tiggo8promax-ie-1404,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1403,"14,768 km",IE,3550000000,fixed,https://bama.ir/car/detail-nvlzkrh0-fownix-tiggo8promax-ie-1403,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1404,صفر کیلومتر,IE,2550000000,fixed,https://bama.ir/car/detail-bzkjq0tf-fownix-tiggo8promax-ie-1404,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1403,"51,000 km",IE,3400000000,fixed,https://bama.ir/car/detail-qna3vsi5-fownix-tiggo8promax-ie-1403,2025-11-10
فونیکس، تیگو 8 پرو مکس (F8 PRO MAX),1404,صفر کیلومتر,IE,توافقی,negotiable,https://bama.ir/car/detail-7j3sjefo-fownix-tiggo8promax-ie-1404,2025-11-10
فونیکس، تیگو 8 پرو هیبرید (F8 PRO PHEV),1403,"17,000 km",e پلاس,توافقی,negotiable,https://bama.ir/car/detail-2dtnzwcq-fownix-tiggo8prohybrid-eplus-1403,2025-11-10
فیات، 500,2015,"48,000 km",1.2 لیتر,2450000000,fixed,https://bama.ir/car/detail-gi9mgfu0-fiat-500-1.2liter-2015,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 2 هفت نفره,توافقی,negotiable,https://bama.ir/car/detail-jnuftexu-fidelity-elite-7seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 2 هفت نفره,2400000000,fixed,https://bama.ir/car/detail-rqbqgsun-fidelity-elite-7seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 1 پنج نفره,توافقی,negotiable,https://bama.ir/car/detail-z9hcz3rl-fidelity-elite-5seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 2 هفت نفره,2400000000,fixed,https://bama.ir/car/detail-wfogflip-fidelity-elite-7seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 2 هفت نفره,توافقی,negotiable,https://bama.ir/car/detail-5stbq6yu-fidelity-elite-7seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 1 پنج نفره,2400000000,fixed,https://bama.ir/car/detail-dbmxutjo-fidelity-elite-5seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 1 پنج نفره,توافقی,negotiable,https://bama.ir/car/detail-6epjfuv2-fidelity-elite-5seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 1 پنج نفره,توافقی,negotiable,https://bama.ir/car/detail-j7pi54ek-fidelity-elite-5seater-1404,2025-11-10
فیدلیتی، الیت,1404,صفر کیلومتر,تیپ 2 هفت نفره,توافقی,negotiable,https://bama.ir/car/detail-074qzsu9-fidelity-elite-7seater-1404,2025-11-10
فیدلیتی، پرایم,1401,"70,000 km",تیپ 1 پنج نفره,توافقی,negotiable,https://bama.ir/car/detail-scizdf8g-fidelity-prime-5seater-1401,2025-11-10
فیدلیتی، پرایم,1400,"75,000 km",تیپ 2 هفت نفره,1950000000,fixed,https://bama.ir/car/detail-ke2j9sa8-fidelity-prime-7seater-1400,2025-11-10
فیدلیتی، پرایم,1402,"65,000 km",تیپ 2 هفت نفره,توافقی,negotiable,https://bama.ir/car/detail-zl5i6hkr-fidelity-prime-7seater-1402,2025-11-10
فیدلیتی، پرایم,1400,"65,000 km",تیپ 2 هفت نفره,1985000000,fixed,https://bama.ir/car/detail-scsboroa-fidelity-prime-7seater-1400,2025-11-10
فیدلیتی، پرایم,1403,"10,500 km",تیپ 1 پنج نفره,2330000000,fixed,https://bama.ir/car/detail-higvodt0-fidelity-prime-5seater-1403,2025-11-10
فیدلیتی، پرایم,1400,صفر کیلومتر,تیپ 2 هفت نفره,2120000000,fixed,https://bama.ir/car/detail-jxafrpad-fidelity-prime-7seater-1400,2025-11-10
فیدلیتی، پرستیژ,1403,"39,000 km",تیپ 1 پنج نفره,3220000000,fixed,https://bama.ir/car/detail-ilv3eusc-fidelity-prestige-5seater-1403,2025-11-10
فیدلیتی، پرستیژ,1403,"15,000 km",تیپ 1 پنج نفره,3300000000,fixed,https://bama.ir/car/detail-a5bmznec-fidelity-prestige-5seater-1403,2025-11-10
فیدلیتی، پرستیژ,1403,"9,000 km",تیپ 1 پنج نفره,توافقی,negotiable,https://bama.ir/car/detail-vfw6dzja-fidelity-prestige-5seater-1403,2025-11-10
فیدلیتی، پرستیژ,1403,"9,000 km",تیپ 1 پنج نفره,3570000000,fixed,https://bama.ir/car/detail-zisva4nc-fidelity-prestige-5seater-1403,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-ouz78qk3-lamari-eama-1404,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-vpidu4ik-lamari-eama-1404,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,2480000000,fixed,https://bama.ir/car/detail-zprquobl-lamari-eama-1404,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-bvpquy2i-lamari-eama-1404,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,2740000000,fixed,https://bama.ir/car/detail-dbjjybwo-lamari-eama-1404,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,2450000000,fixed,https://bama.ir/car/detail-f27vpswn-lamari-eama-1404,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,2440000000,fixed,https://bama.ir/car/detail-itasnu3y-lamari-eama-1404,2025-11-10
لاماری، ایما,1402,"26,000 km",اتوماتیک,2360000000,fixed,https://bama.ir/car/detail-muo7yzll-lamari-eama-1402,2025-11-10
لاماری، ایما,1402,"28,500 km",اتوماتیک,2340000000,fixed,https://bama.ir/car/detail-xwtlrqaz-lamari-eama-1402,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,2550000000,fixed,https://bama.ir/car/detail-ugkejrst-lamari-eama-1404,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-e16nu5wd-lamari-eama-1404,2025-11-10
لاماری، ایما,1402,"43,000 km",اتوماتیک,2250000000,fixed,https://bama.ir/car/detail-8kwv9uj4-lamari-eama-1402,2025-11-10
لاماری، ایما,1404,صفر کیلومتر,اتوماتیک,2660000000,fixed,https://bama.ir/car/detail-u1scu59p-lamari-eama-1404,2025-11-10
لاماری، ایما HEV,2025,صفر کیلومتر,1.5 لیتر توربو,3000000000,fixed,https://bama.ir/car/detail-6arenkmd-lamari-eamahev-1.5literturbo-2025,2025-11-10
لاماری، ایما HEV,2025,صفر کیلومتر,1.5 لیتر توربو,2798000000,fixed,https://bama.ir/car/detail-s2uxckd3-lamari-eamahev-1.5literturbo-2025,2025-11-10
لاماری، ایما HEV,2025,صفر کیلومتر,1.5 لیتر توربو,2980000000,fixed,https://bama.ir/car/detail-04l7alv3-lamari-eamahev-1.5literturbo-2025,2025-11-10
لاماکو، فلو,1404,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-b3asy8ie-lamaco-flo-1.5literturbo-1404,2025-11-10
لاماکو، فلو,1404,صفر کیلومتر,1.5 لیتر توربو,1980000000,fixed,https://bama.ir/car/detail-s9mz068a-lamaco-flo-1.5literturbo-1404,2025-11-10
لاماکو، فلو,1404,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-zysrbamj-lamaco-flo-1.5literturbo-1404,2025-11-10
لاماکو، فلو,1404,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-mw7isvkj-lamaco-flo-1.5literturbo-1404,2025-11-10
لندرور، رنجرور,2016,"136,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-lg5psqf2-landrover-rangerover-2016,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,3400000000,fixed,https://bama.ir/car/detail-wsyk0rzr-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-zjkuqapx-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-ogtfma7i-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-o0j1mzy8-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,3397000000,fixed,https://bama.ir/car/detail-qlpr3qte-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-tf5kq6hu-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,3250000000,fixed,https://bama.ir/car/detail-ris6pxml-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,3250000000,fixed,https://bama.ir/car/detail-5yvdnowu-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,2950000000,fixed,https://bama.ir/car/detail-kgw3xh0a-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-mnbexnfk-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,3350000000,fixed,https://bama.ir/car/detail-idlbzase-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L7,1404,صفر کیلومتر,1.6 لیتر توربو,3200000000,fixed,https://bama.ir/car/detail-apdqt7og-lucano-l7-1.6literturbo-1404,2025-11-10
لوکانو، L8,1404,صفر کیلومتر,2.0 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-ksnfzagm-lucano-l8-2.0literturbo-1404,2025-11-10
لوکانو، L8,1404,صفر کیلومتر,2.0 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-lmds4ng1-lucano-l8-2.0literturbo-1404,2025-11-10
لوکانو، L8,1404,صفر کیلومتر,2.0 لیتر توربو,4510000000,fixed,https://bama.ir/car/detail-ahkigjqf-lucano-l8-2.0literturbo-1404,2025-11-10
لکسوس، CT,2012,"190,000 km",200h fsport,3000000000,fixed,https://bama.ir/car/detail-rncf8d2d-lexus-ct-200hfsport-2012,2025-11-10
لکسوس، ES,2010,"220,000 km",350,توافقی,negotiable,https://bama.ir/car/detail-9mxwu4no-lexus-es-350-2010,2025-11-10
لکسوس، GS,2014,"150,000 km",250,6700000000,fixed,https://bama.ir/car/detail-vesiogdh-lexus-gs-250-2014,2025-11-10
لکسوس، GS,2014,"150,000 km",250,توافقی,negotiable,https://bama.ir/car/detail-qjlhymvh-lexus-gs-250-2014,2025-11-10
لکسوس، IS,2012,"180,000 km",300,4000000000,fixed,https://bama.ir/car/detail-jtug6xvq-lexus-is-300-2012,2025-11-10
لکسوس، IS کروک,2010,"257,000 km",300,2550000000,fixed,https://bama.ir/car/detail-hpxz2ysh-lexus-isconvertible-300-2010,2025-11-10
لکسوس، LS,2012,"98,000 km",460,توافقی,negotiable,https://bama.ir/car/detail-htorw2tk-lexus-ls-460-2012,2025-11-10
لکسوس، LX,2012,"118,000 km",570,توافقی,negotiable,https://bama.ir/car/detail-1oploxun-lexus-lx-570-2012,2025-11-10
لکسوس، LX,2013,"80,000 km",570,توافقی,negotiable,https://bama.ir/car/detail-zbkeaeiv-lexus-lx-570-2013,2025-11-10
لکسوس، NX,2017,"30,000 km",200 توربو fsport,توافقی,negotiable,https://bama.ir/car/detail-khtjdufx-lexus-nx-200tfsport-2017,2025-11-10
لکسوس، NX,2016,"110,000 km",200 توربو fsport,7850000000,fixed,https://bama.ir/car/detail-t7hvav31-lexus-nx-200tfsport-2016,2025-11-10
لکسوس، NX,2017,"9,000 km",200 توربو fsport,توافقی,negotiable,https://bama.ir/car/detail-sau4xi27-lexus-nx-200tfsport-2017,2025-11-10
لکسوس، NX,2016,"90,000 km",200 توربو fsport,توافقی,negotiable,https://bama.ir/car/detail-bnjhs39a-lexus-nx-200tfsport-2016,2025-11-10
لکسوس، NX هیبرید,2017,"21,000 km",300h fsport,توافقی,negotiable,https://bama.ir/car/detail-za7y58bi-lexus-nxhybrid-300hfsport-2017,2025-11-10
لکسوس، NX هیبرید,2017,"70,000 km",300h fsport,توافقی,negotiable,https://bama.ir/car/detail-mygwu81j-lexus-nxhybrid-300hfsport-2017,2025-11-10
لکسوس، NX هیبرید,2017,"180,000 km",300h fsport,7500000000,fixed,https://bama.ir/car/detail-ahuslqzc-lexus-nxhybrid-300hfsport-2017,2025-11-10
لکسوس، NX هیبرید,2017,"89,000 km",300h,6600000000,fixed,https://bama.ir/car/detail-hmfuz5f1-lexus-nxhybrid-300h-2017,2025-11-10
لکسوس، NX هیبرید,2015,"160,000 km",300h fsport,6300000000,fixed,https://bama.ir/car/detail-8seuv9h3-lexus-nxhybrid-300hfsport-2015,2025-11-10
لکسوس، NX هیبرید,2016,"130,000 km",300h fsport,6650000000,fixed,https://bama.ir/car/detail-9rc2u8q1-lexus-nxhybrid-300hfsport-2016,2025-11-10
لکسوس، RX,2013,"135,000 km",350,8500000000,fixed,https://bama.ir/car/detail-u7colrey-lexus-rx-350-2013,2025-11-10
لکسوس، RX,2012,"198,000 km",350,6170000000,fixed,https://bama.ir/car/detail-ghdiuodq-lexus-rx-350-2012,2025-11-10
لیفان، 620,1393,"207,000 km",1.8 لیتر,510000000,fixed,https://bama.ir/car/detail-tw4boizm-lifan-620-1.8-1393,2025-11-10
مازراتی، کواتروپورته,2014,"60,000 km",S,توافقی,negotiable,https://bama.ir/car/detail-yq5jrdi0-maserati-quattroporte-s-2014,2025-11-10
مازراتی، گرن کبریو,2012,"40,000 km",ساده,توافقی,negotiable,https://bama.ir/car/detail-cvax3yzo-maserati-grancabrio-basic-2012,2025-11-10
مزدا، 3 قدیم,1388,"7,400 km",تیپ3,2480000000,fixed,https://bama.ir/car/detail-dn9bq2pc-mazda-3ir-type3-1388,2025-11-10
مزدا، 3 نیو صندوق دار,1398,"89,000 km",2.0 لیتر تیپ 4,2980000000,fixed,https://bama.ir/car/detail-shpmdak3-mazda-3sedan-2.0ltype4-1398,2025-11-10
مزدا، 3 نیو صندوق دار,1394,"149,000 km",2.0 لیتر تیپ 4,2300000000,fixed,https://bama.ir/car/detail-dpt3vcgi-mazda-3sedan-2.0ltype4-1394,2025-11-10
مزدا، 3 نیو صندوق دار,1398,"80,000 km",2.0 لیتر تیپ 4,2850000000,fixed,https://bama.ir/car/detail-hdnxzv47-mazda-3sedan-2.0ltype4-1398,2025-11-10
مزدا، 3 نیو صندوق دار,1397,"62,000 km",2.0 لیتر تیپ 4,توافقی,negotiable,https://bama.ir/car/detail-b132qolu-mazda-3sedan-2.0ltype4-1397,2025-11-10
مزدا، 3 نیو صندوق دار,1391,"163,000 km",2.0 لیتر تیپ 3,1620000000,fixed,https://bama.ir/car/detail-gpfxje5x-mazda-3sedan-2.0ltype3-1391,2025-11-10
مزدا، 3 نیو صندوق دار,1398,صفر کیلومتر,2.0 لیتر تیپ 4,توافقی,negotiable,https://bama.ir/car/detail-az19ewry-mazda-3sedan-2.0ltype4-1398,2025-11-10
مزدا، 3 نیو صندوق دار,1396,"170,000 km",2.0 لیتر تیپ 4,توافقی,negotiable,https://bama.ir/car/detail-yzhswkix-mazda-3sedan-2.0ltype4-1396,2025-11-10
مزدا، 3 نیو صندوق دار,1396,"150,000 km",2.0 لیتر تیپ 4,2500000000,fixed,https://bama.ir/car/detail-3op2jncr-mazda-3sedan-2.0ltype4-1396,2025-11-10
مزدا، 3 نیو صندوق دار,1395,"44,000 km",2.0 لیتر تیپ 4,2500000000,fixed,https://bama.ir/car/detail-vkqgvyfl-mazda-3sedan-2.0ltype4-1395,2025-11-10
مزدا، 3 نیو صندوق دار,1398,"12,000 km",2.0 لیتر تیپ 4,3250000000,fixed,https://bama.ir/car/detail-s0amofkn-mazda-3sedan-2.0ltype4-1398,2025-11-10
مزدا، 3 نیو صندوق دار,1396,"160,000 km",2.0 لیتر تیپ 4,2490000000,fixed,https://bama.ir/car/detail-kqywvodj-mazda-3sedan-2.0ltype4-1396,2025-11-10
مزدا، 3 نیو صندوق دار,1390,"320,000 km",2.0 لیتر تیپ 3,1310000000,fixed,https://bama.ir/car/detail-eufst0yr-mazda-3sedan-2.0ltype3-1390,2025-11-10
مزدا، 3 نیو صندوق دار,1390,"185,000 km",2.0 لیتر تیپ 3,1650000000,fixed,https://bama.ir/car/detail-dz69jd58-mazda-3sedan-2.0ltype3-1390,2025-11-10
مزدا، 3 وارداتی,2024,صفر کیلومتر,2.0 لیتر پریمیوم,توافقی,negotiable,https://bama.ir/car/detail-lntiuxgt-mazda-3-2.0literpremium-2024,2025-11-10
مزدا، 3 وارداتی,2025,صفر کیلومتر,2.0 لیتر پریمیوم,4220000000,fixed,https://bama.ir/car/detail-jh1xum8b-mazda-3-2.0literpremium-2025,2025-11-10
مزدا، 3 وارداتی,2025,صفر کیلومتر,2.0 لیتر پریمیوم,توافقی,negotiable,https://bama.ir/car/detail-odfn3pfz-mazda-3-2.0literpremium-2025,2025-11-10
مزدا، 3 وارداتی,2025,صفر کیلومتر,2.0 لیتر پریمیوم,توافقی,negotiable,https://bama.ir/car/detail-daxcokqw-mazda-3-2.0literpremium-2025,2025-11-10
مزدا، 3 وارداتی,2024,صفر کیلومتر,2.0 لیتر پریمیوم,توافقی,negotiable,https://bama.ir/car/detail-13qyagv9-mazda-3-2.0literpremium-2024,2025-11-10
مزدا، 3 وارداتی,2025,صفر کیلومتر,2.0 لیتر پریمیوم,توافقی,negotiable,https://bama.ir/car/detail-vmjgfdth-mazda-3-2.0literpremium-2025,2025-11-10
مزدا، 3 وارداتی,2025,صفر کیلومتر,2.0 لیتر پریمیوم,توافقی,negotiable,https://bama.ir/car/detail-qlugam5t-mazda-3-2.0literpremium-2025,2025-11-10
مزدا، CX-30,2024,"2,000 km",2.0 لیتر,توافقی,negotiable,https://bama.ir/car/detail-tsbdfjec-mazda-cx30-2.0liter-2024,2025-11-10
مزدا، CX-50,2024,صفر کیلومتر,2.5 لیتر,8500000000,fixed,https://bama.ir/car/detail-s8vxr2ge-mazda-cx50-2.5liter-2024,2025-11-10
مزدا، وانت تک‌کابين,1385,"400,000 km",دنده ای,توافقی,negotiable,https://bama.ir/car/detail-bwkhy2ih-mazda-pickup2doorir-1385,2025-11-10
مزدا، وانت دوکابين,1391,"195,000 km",دنده ای,630000000,fixed,https://bama.ir/car/detail-8vniwoxc-mazda-Pickup4doorir-1391,2025-11-10
مکث موتور، تیارا,1401,"59,000 km",اتوماتیک,1590000000,fixed,https://bama.ir/car/detail-ttljnnsp-maxmotor-tiara-1401,2025-11-10
مکث موتور، کلوت,1402,"10,000 km",اتوماتیک تیپ 2,توافقی,negotiable,https://bama.ir/car/detail-bijn5uo4-maxmotor-kalut-attype2-1402,2025-11-10
مکث موتور، کلوت,1402,"39,000 km",اتوماتیک تیپ 2,توافقی,negotiable,https://bama.ir/car/detail-gseu1yzv-maxmotor-kalut-attype2-1402,2025-11-10
مکث موتور، کلوت,1402,"23,000 km",اتوماتیک تیپ 2,توافقی,negotiable,https://bama.ir/car/detail-xqjto0bw-maxmotor-kalut-attype2-1402,2025-11-10
مکث موتور، کلوت,1401,"60,000 km",دنده‌ای,1650000000,fixed,https://bama.ir/car/detail-1ufdojyv-maxmotor-kalut-mt-1401,2025-11-10
میتسوبیشی، اوتلندر,2023,صفر کیلومتر,دو دیفرانسیل M لاین,6200000000,fixed,https://bama.ir/car/detail-wvx2roab-mitsubishi-outlander-mlineawd-2023,2025-11-10
میتسوبیشی، اوتلندر,2023,صفر کیلومتر,دو دیفرانسیل H لاین,6930000000,fixed,https://bama.ir/car/detail-o3erpkxt-mitsubishi-outlander-hlineawd-2023,2025-11-10
میتسوبیشی، اوتلندر,2023,صفر کیلومتر,دو دیفرانسیل H لاین,توافقی,negotiable,https://bama.ir/car/detail-pe2k95v7-mitsubishi-outlander-hlineawd-2023,2025-11-10
میتسوبیشی، اکلیپس کراس,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-rfixbhry-mitsubishi-eclipsecross-1.5literturbo-2025,2025-11-10
میتسوبیشی، اکلیپس کراس,2025,صفر کیلومتر,1.5 لیتر توربو,5100000000,fixed,https://bama.ir/car/detail-5b6thjnr-mitsubishi-eclipsecross-1.5literturbo-2025,2025-11-10
میتسوبیشی، اکلیپس کراس,2025,صفر کیلومتر,1.5 لیتر توربو,5200000000,fixed,https://bama.ir/car/detail-smehr4xw-mitsubishi-eclipsecross-1.5literturbo-2025,2025-11-10
میتسوبیشی، اکلیپس کراس,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-cyolgzkk-mitsubishi-eclipsecross-1.5literturbo-2025,2025-11-10
میتسوبیشی، اکلیپس کراس,2025,صفر کیلومتر,1.5 لیتر توربو,5050000000,fixed,https://bama.ir/car/detail-prj9rgfj-mitsubishi-eclipsecross-1.5literturbo-2025,2025-11-10
میتسوبیشی، اکلیپس کراس,2025,صفر کیلومتر,1.5 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-xexm7og6-mitsubishi-eclipsecross-1.5literturbo-2025,2025-11-10
میتسوبیشی، اکلیپس کراس,2025,صفر کیلومتر,1.5 لیتر توربو,5100000000,fixed,https://bama.ir/car/detail-lx5xnrq0-mitsubishi-eclipsecross-1.5literturbo-2025,2025-11-10
میتسوبیشی، مونترو اسپرت,2022,"19,000 km",3.0 لیتر,توافقی,negotiable,https://bama.ir/car/detail-5vvi8hab-mitsubishi-monterosport-3.0liter-2022,2025-11-10
میتسوبیشی، پاجرو چهار در,1990,"270,000 km",4 سیلندر,توافقی,negotiable,https://bama.ir/car/detail-vewducfk-mitsubishi-pajero4door-4cylinder-1990,2025-11-10
میتسوبیشی، پاجرو چهار در,2020,"67,000 km",6 سیلندر,توافقی,negotiable,https://bama.ir/car/detail-r05ujkcw-mitsubishi-pajero4door-6cylinder-2020,2025-11-10
میتسوبیشی، گالانت,1992,"275,000 km",4 سیلندر,400000000,fixed,https://bama.ir/car/detail-a16hafeg-mitsubishi-galant-4cylinder-1992,2025-11-10
مینی، کانتری من,2018,"63,000 km",2.0 لیتر توربو,8800000000,fixed,https://bama.ir/car/detail-2tcxyyrw-mini-countryman-s-2018,2025-11-10
مینی، کانتری من,2018,"5,000 km",2.0 لیتر توربو,توافقی,negotiable,https://bama.ir/car/detail-4t9u1d08-mini-countryman-s-2018,2025-11-10
نیسان، آلتیما,2024,صفر کیلومتر,2.0 لیتر,5200000000,fixed,https://bama.ir/car/detail-yetyhzd4-nissan-altima-2.0liter-2024,2025-11-10
نیسان، آلتیما,2024,صفر کیلومتر,2.0 لیتر,توافقی,negotiable,https://bama.ir/car/detail-1e0enluk-nissan-altima-2.0liter-2024,2025-11-10
نیسان، آلتیما,2024,صفر کیلومتر,2.0 لیتر,توافقی,negotiable,https://bama.ir/car/detail-nsjarec9-nissan-altima-2.0liter-2024,2025-11-10
نیسان، آلتیما,2024,صفر کیلومتر,2.0 لیتر,توافقی,negotiable,https://bama.ir/car/detail-utofr6ch-nissan-altima-2.0liter-2024,2025-11-10
نیسان، ایکس تریل,2018,کارکرده,اتوماتیک,6350000000,fixed,https://bama.ir/car/detail-wcna3kgn-nissan-xtrail-2018,2025-11-10
نیسان، ایکس تریل,2018,"100,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-cebecyou-nissan-xtrail-2018,2025-11-10
نیسان، ایکس تریل,2016,"169,000 km",اتوماتیک,3350000000,fixed,https://bama.ir/car/detail-fel8kswu-nissan-xtrail-2016,2025-11-10
نیسان، ایکس تریل,2016,"54,000 km",اتوماتیک,4300000000,fixed,https://bama.ir/car/detail-jh5ppwn9-nissan-xtrail-2016,2025-11-10
نیسان، ایکس تریل,2017,"100,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-lku8ymtr-nissan-xtrail-2017,2025-11-10
نیسان، ایکس تریل,2018,"110,000 km",اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-vziowmlt-nissan-xtrail-2018,2025-11-10
نیسان، ایکس تریل,2025,صفر کیلومتر,اتوماتیک,توافقی,negotiable,https://bama.ir/car/detail-b1fxvtp2-nissan-xtrail-2025,2025-11-10
نیسان، ایکس تریل,2017,"28,000 km",اتوماتیک,5200000000,fixed,https://bama.ir/car/detail-ezbaxghy-nissan-xtrail-2017,2025-11-10
